title,price,availability,rating,category,image_path,id
"Friday Night Lights: A Town, a Team, and a Dream",51.22,In stock,Three,Sports and Games,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/7dcf6c3b419bf7e7e3b3b8162b177869.jpg,620
Sugar Rush (Offensive Line #2),24.42,In stock,One,Sports and Games,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/c3a90a5baa833a37c29c4b03a444737c.jpg,621
Settling the Score (The Summer Games #1),44.91,In stock,Two,Sports and Games,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9b4ece2ab5a6335c8594c878e2f22df1.jpg,622
Icing (Aces Hockey #2),40.44,In stock,Four,Sports and Games,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8d1e285bf672b2ea66879490cc5f6904.jpg,623
The Torch Is Passed: A Harding Family Story,19.09,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/33e507172541628acfd421503196b578.jpg,624
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",23.89,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f86d08178e3788563ac17be5aefd29f0.jpg,625
The Art Forger,40.76,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/70fa6c0437d9c97dbeada6bd32bf9d2c.jpg,626
On a Midnight Clear,14.07,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/a114d70e7babf110ba42a389078e9a45.jpg,627
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.9,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5f52b1bc6d45daab2e330c744feb0359.jpg,628
"Shobu Samurai, Project Aryoku (#3)",29.06,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ae0ccc307568b6d7699786411f3cbcc4.jpg,629
Modern Romance,28.26,In stock,Five,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/2878538a1039d9c4649110499a1393fb.jpg,630
The White Queen (The Cousins' War #1),25.91,In stock,Five,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/72d861617b6d3aababe6e61e8d3c1056.jpg,631
The Song of Achilles,37.4,In stock,Five,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/66f79b76d6c6b64fcc8110515c454e09.jpg,632
The Immortal Life of Henrietta Lacks,40.67,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/94ac87da7b40853013093f08356efa3b.jpg,633
The Dovekeepers,48.78,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8f3f4d67e30a8129577ccc4664998345.jpg,634
More Than Music (Chasing the Dream #1),37.61,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/3fe7073a5caac81929524d2d9488f928.jpg,635
Code Name Verity (Code Name Verity #1),22.13,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f55886d1bf600529a35e1bd932c78ca0.jpg,636
Cell,20.29,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0b97282ed82b771ed328e05386a84adb.jpg,637
Angels Walking (Angels Walking #1),34.2,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/500eeb810e940424827580574e46852c.jpg,638
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",56.48,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9b2076ce7414103a093ce2459d089969.jpg,639
A People's History of the United States,40.79,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/75200336c141156746000f7055df344a.jpg,640
A Brush of Wings (Angels Walking #3),55.51,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/4d163d43cb4aa624e599330a39abace5.jpg,641
Rook,37.86,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5533595a623c3bb947c4a5171fc2df08.jpg,642
The Midnight Watch: A Novel of the Titanic and the Californian,26.2,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/973a2c3462a18fc90d3b9662d959df37.jpg,643
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9f255826f354776dda9afbd5576a7add.jpg,644
The Children,11.88,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d803ab341d3020a3bb280d6135e4ae65.jpg,645
One with You (Crossfire #5),15.71,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/b829181ae95c8f020c1ad3273192de30.jpg,646
Without Shame,48.27,In stock,Five,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9086ca3d1d5c4059beb7dcf762926e1e.jpg,647
Watchmen,58.05,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0b43137f35134bf211608d1e7197b086.jpg,648
A Hero's Curse (The Unseen Chronicles #1),50.49,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/95685fabe00befa6dc91277cde703b55.jpg,649
23 Degrees South: A Tropical Tale of Changing Whether...,35.79,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/293e31894cd2c5bf2aff452b8c818b66.jpg,650
The Glass Castle,16.24,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e0e97d416322d9728df7d9e589d6a998.jpg,651
The Drowning Girls,35.67,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f5d90537f3bed5ad7c8971190beb0730.jpg,652
Team of Rivals: The Political Genius of Abraham Lincoln,20.12,In stock,Five,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/567575381760b5c1ec018d10d350fc5f.jpg,653
John Adams,57.43,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/59b4f94b4dc4c7cb844a6f24a5e2a41e.jpg,654
Good in Bed (Cannie Shapiro #1),37.05,In stock,Five,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/1df443b1bd6d7a1d804b4780a666438f.jpg,655
The Joy of Cooking,43.27,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/058ebff59d12ebe40df1844bedd9366b.jpg,656
The Golden Compass (His Dark Materials #1),18.77,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e79f81bfea1cb8b0503db022b64da713.jpg,657
The God Delusion,46.85,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/36643d44134c8a227988927013805e61.jpg,658
Pride and Prejudice,19.27,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/c80991f861675b6e75dc7f2f6a50e5a0.jpg,659
Mere Christianity,48.51,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d29093abd0b9d5258e2e08b731778158.jpg,660
Fun Home: A Family Tragicomic,56.59,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/54ae8233e8422676c241d1cea0b67f1d.jpg,661
The Raven King (The Raven Cycle #4),30.57,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/da54d953f00d1e465f31f865df3d0f3f.jpg,662
Find Her (Detective D.D. Warren #8),22.37,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f6f2094e8a318093fa53784df2bfeab8.jpg,663
Evicted: Poverty and Profit in the American City,42.27,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d04f8176cf0527b293114173d01999d7.jpg,664
A Game of Thrones (A Song of Ice and Fire #1),46.42,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/13d11b26b46484ee73e9923ff307a7b4.jpg,665
A Clash of Kings (A Song of Ice and Fire #2),10.79,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/1a298a157f4113d6e0127521aaa1f5f0.jpg,666
The Tipping Point: How Little Things Can Make a Big Difference,10.02,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/273d4c813111bc482e8c473ebd90fbbb.jpg,667
The Rest Is Noise: Listening to the Twentieth Century,34.77,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/4de1d174bf4ab498788c9488c9fd29fc.jpg,668
The Purpose Driven Life: What on Earth Am I Here for?,37.19,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9508e6b28fe4c63e67b3ef33f11eff98.jpg,669
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/41747f533b211d324799a03dc64ed175.jpg,670
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/2aa2d8c4a8bfc1972c806ca16718e5c5.jpg,671
"The End of Faith: Religion, Terror, and the Future of Reason",22.13,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9d5631724c6496b2f012fa5d2f2b6abd.jpg,672
The Complete Poems,41.32,In stock,Five,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e5f270cf4a079a7d411439abe17691e0.jpg,673
The Catcher in the Rye,24.55,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/70f4dbf8110363f4e7ef32db0ce2a675.jpg,674
The Case for Christ (Cases for Christianity),47.84,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/123d05986974943a58c5cfa518e11e6d.jpg,675
The Blind Side: Evolution of a Game,53.71,In stock,Five,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5eeecab909b9e87ddfb6e3d31078fbbf.jpg,676
Seven Days in the Art World,52.33,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/352c1a7e155c5d03d073bf8ce1564caa.jpg,677
Sarah's Key,46.29,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/95b235aeeae2d1849b78562f36e10aec.jpg,678
Rogue Lawyer (Rogue Lawyer #1),50.11,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/92e4e180ba8fbde3b8ac0c1e71cfc5f4.jpg,679
Manuscript Found in Accra,34.98,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/26b72a3c1cf2a8afdbe92fa1a1d78f41.jpg,680
Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,In stock,Four,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/cd53431a069ee01572988de29ef68da5.jpg,681
Cosmos,36.17,In stock,Two,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/657b1d20ea50775c5c87e039ed8aeebc.jpg,682
#GIRLBOSS,50.96,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/709a7625e50abf3fc3f26c0396a62131.jpg,683
The Sense of an Ending,31.38,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/7546899e546c4aa11b501c0c41060727.jpg,684
The Republic,33.78,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/7b2cb77c4608fce189caebaa842e135d.jpg,685
The Odyssey,29.64,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0de8211253c4131e0caf9e8528d99443.jpg,686
The Light of the Fireflies,54.43,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/178e6e1cee8e5980e31148ea10a7321f.jpg,687
The Iliad,16.16,In stock,One,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/b449e504e387b69322d85e76a57ab60f.jpg,688
The Communist Manifesto,14.76,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/bbcd1a94ebc9fb56f8d079df4557f8e2.jpg,689
Lord of the Flies,24.89,In stock,Three,Add a comment,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/3373a168b588e3fb19c558a21da71ac9.jpg,690
Unicorn Tracks,18.78,In stock,Three,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/768ea5924ac1ef6297c2be9959c796c2.jpg,691
"Saga, Volume 6 (Saga (Collected Editions) #6)",25.02,In stock,Three,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/43aee83ebb31e2122a7215e413770e5c.jpg,692
Princess Between Worlds (Wide-Awake Princess #5),13.34,In stock,Five,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/b7e84b78be3d9bb79b71156a5e5d4e42.jpg,693
Masks and Shadows,56.4,In stock,Two,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ffe81bf98f8386ef29e193abfb6f9c1e.jpg,694
Crown of Midnight (Throne of Glass #2),43.29,In stock,Three,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/6625e3bbb050de3e42a0c302c0d69f1f.jpg,695
"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",28.09,In stock,Two,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/061811c5845d0e13bc04b2a755f0830f.jpg,696
A Court of Thorns and Roses (A Court of Thorns and Roses #1),52.37,In stock,One,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/c08816960890396213a423941af65b8f.jpg,697
Throne of Glass (Throne of Glass #1),35.07,In stock,Three,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/32d6aa560e8ddf2a4da1526b95d4c7ab.jpg,698
The Glittering Court (The Glittering Court #1),44.28,In stock,One,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/3e0b16851bec08b6cbf78d5f64af9114.jpg,699
Hollow City (Miss Peregrineâs Peculiar Children #2),42.98,In stock,One,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e260b008b7ea7970562295b7bc64b0cb.jpg,700
The Star-Touched Queen,46.02,In stock,Five,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/535e2be0b423797c2cdc7d98882c820a.jpg,701
The Hidden Oracle (The Trials of Apollo #1),52.26,In stock,Two,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/b467a4f01ca6ae8464b9425a156c7c32.jpg,702
The Bane Chronicles (The Bane Chronicles #1-11),44.73,In stock,Four,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9a333c4a06ce187c5c9d2f5969ddcac2.jpg,703
Island of Dragons (Unwanteds #7),29.65,In stock,One,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/75b99691594fde72ccb1831624cfeff6.jpg,704
Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),37.51,In stock,Five,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8f8074d9f035c2a0ef8595ad89f7bcc8.jpg,705
City of Glass (The Mortal Instruments #3),56.02,In stock,Four,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0008e65aa431ed3625ad3a4352f8e90d.jpg,706
Searching for Meaning in Gailana,38.73,In stock,One,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/3b045fe0394dc192950a0ec9e3812fe4.jpg,707
The Star-Touched Queen,32.3,In stock,Five,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d30dd8b6be6f9fcfd17178e8083238b6.jpg,708
A Shard of Ice (The Black Symphony Saga #1),56.63,In stock,Three,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/27649cb5da52970f4bb2fc5234a48578.jpg,709
King's Folly (The Kinsman Chronicles #1),39.61,In stock,Five,Fantasy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/3e2d526ee062008ab1cbf54f90a5abb2.jpg,710
